invoice_id,vendor_name,risk_score,priority_action
7335,General Maint.,0.95792186,Immediate follow-up
7477,General Maint.,0.90518945,Immediate follow-up
8475,General Maint.,0.84807163,Monitor
275,General Maint.,0.96199566,Immediate follow-up
2370,General Maint.,0.9513109,Immediate follow-up
3944,General Maint.,0.9660624,Immediate follow-up
4157,General Maint.,0.9571075,Immediate follow-up
4847,General Maint.,0.83509576,Monitor
5101,General Maint.,0.7991193,Monitor
5148,General Maint.,0.77740884,Monitor
5253,General Maint.,0.86346376,Immediate follow-up
5980,General Maint.,0.8518586,Immediate follow-up
6144,General Maint.,0.8026924,Monitor
7054,General Maint.,0.7878374,Monitor
8191,General Maint.,0.8573245,Immediate follow-up
376,General Maint.,0.76096636,Monitor
708,General Maint.,0.76552916,Monitor
2459,General Maint.,0.7658066,Monitor
5433,General Maint.,0.8419763,Monitor
8433,General Maint.,0.8941624,Immediate follow-up
8577,General Maint.,0.90353066,Immediate follow-up
8833,General Maint.,0.96129805,Immediate follow-up
8959,General Maint.,0.9923839,Immediate follow-up
9279,General Maint.,0.9914169,Immediate follow-up
9319,General Maint.,0.94394076,Immediate follow-up
9331,General Maint.,0.992949,Immediate follow-up
278,General Maint.,0.9900594,Immediate follow-up
411,General Maint.,0.9923613,Immediate follow-up
688,General Maint.,0.9843626,Immediate follow-up
940,General Maint.,0.9911759,Immediate follow-up
1373,General Maint.,0.9034634,Immediate follow-up
1882,General Maint.,0.88044596,Immediate follow-up
2498,General Maint.,0.85027385,Immediate follow-up
2975,General Maint.,0.8270967,Monitor
3572,General Maint.,0.8173556,Monitor
4328,General Maint.,0.78628343,Monitor
8657,General Maint.,0.77881485,Monitor
342,General Maint.,0.75150144,Monitor
871,General Maint.,0.8562263,Immediate follow-up
1307,General Maint.,0.8436825,Monitor
2522,General Maint.,0.8108382,Monitor
8922,General Maint.,0.78944707,Monitor
163,General Maint.,0.8474849,Monitor
945,General Maint.,0.8431135,Monitor
2976,General Maint.,0.7640533,Monitor
3905,General Maint.,0.79796207,Monitor
4623,General Maint.,0.84666586,Monitor
4974,General Maint.,0.79363173,Monitor
6719,General Maint.,0.7605377,Monitor
7036,General Maint.,0.7976992,Monitor
7046,General Maint.,0.8015496,Monitor
7521,General Maint.,0.8667382,Immediate follow-up
7535,General Maint.,0.8908608,Immediate follow-up
7815,General Maint.,0.81189996,Monitor
9058,General Maint.,0.78853524,Monitor
9624,General Maint.,0.8283766,Monitor
5707,General Maint.,0.75922465,Monitor
6726,General Maint.,0.76215965,Monitor
7110,General Maint.,0.8008313,Monitor
7596,General Maint.,0.8502506,Immediate follow-up
8061,General Maint.,0.81804425,Monitor
8775,General Maint.,0.7562839,Monitor
8909,General Maint.,0.82453865,Monitor
9671,General Maint.,0.82689196,Monitor
441,General Maint.,0.7931467,Monitor
5723,General Maint.,0.8589826,Immediate follow-up
5825,General Maint.,0.8652472,Immediate follow-up
6636,General Maint.,0.8042233,Monitor
8369,General Maint.,0.76748717,Monitor
1446,General Maint.,0.78157634,Monitor
1874,General Maint.,0.8624275,Immediate follow-up
2617,General Maint.,0.8888324,Immediate follow-up
2946,General Maint.,0.81864417,Monitor
3908,General Maint.,0.8760384,Immediate follow-up
3973,General Maint.,0.8623185,Immediate follow-up
4860,General Maint.,0.9110927,Immediate follow-up
4862,General Maint.,0.7755407,Monitor
5282,General Maint.,0.8008591,Monitor
5372,General Maint.,0.7768709,Monitor
5813,General Maint.,0.88928014,Immediate follow-up
5868,General Maint.,0.89646363,Immediate follow-up
6321,General Maint.,0.9752181,Immediate follow-up
6897,General Maint.,0.9661641,Immediate follow-up
6990,General Maint.,0.97575563,Immediate follow-up
7053,General Maint.,0.9762072,Immediate follow-up
7315,General Maint.,0.7921533,Monitor
7714,General Maint.,0.9741366,Immediate follow-up
8124,General Maint.,0.8143147,Monitor
9392,General Maint.,0.8454006,Monitor
191,General Maint.,0.89079076,Immediate follow-up
5710,General Maint.,0.7896081,Monitor
5832,General Maint.,0.78583163,Monitor
7249,General Maint.,0.86080575,Immediate follow-up
7493,General Maint.,0.82680804,Monitor
8606,General Maint.,0.83931327,Monitor
8903,General Maint.,0.7771209,Monitor
9825,General Maint.,0.8265355,Monitor
547,General Maint.,0.7948923,Monitor
2480,General Maint.,0.78604394,Monitor
3303,General Maint.,0.8847995,Immediate follow-up
3773,General Maint.,0.8385767,Monitor
4839,General Maint.,0.82466626,Monitor
4945,General Maint.,0.8825738,Immediate follow-up
5098,General Maint.,0.7567898,Monitor
5539,General Maint.,0.8183644,Monitor
5623,General Maint.,0.86132413,Immediate follow-up
6927,General Maint.,0.7662711,Monitor
7181,General Maint.,0.8216744,Monitor
9263,General Maint.,0.82871836,Monitor
9771,General Maint.,0.8117166,Monitor
195,General Maint.,0.7792018,Monitor
1206,General Maint.,0.835208,Monitor
2229,General Maint.,0.8502864,Immediate follow-up
2501,General Maint.,0.8719759,Immediate follow-up
2587,General Maint.,0.86047196,Immediate follow-up
2708,General Maint.,0.8054551,Monitor
3743,General Maint.,0.8641915,Immediate follow-up
4178,General Maint.,0.9595633,Immediate follow-up
4303,General Maint.,0.958896,Immediate follow-up
4340,General Maint.,0.9675259,Immediate follow-up
5189,General Maint.,0.7628368,Monitor
5600,General Maint.,0.76893413,Monitor
3102,General Maint.,0.7555238,Monitor
3914,General Maint.,0.7704737,Monitor
4347,General Maint.,0.8243556,Monitor
4789,General Maint.,0.8129098,Monitor
5465,General Maint.,0.7504566,Monitor
6429,General Maint.,0.7852742,Monitor
5383,General Maint.,0.7549187,Monitor
5924,General Maint.,0.80474955,Monitor
7654,General Maint.,0.86501086,Immediate follow-up
7784,General Maint.,0.9386565,Immediate follow-up
7864,General Maint.,0.92144495,Immediate follow-up
7965,General Maint.,0.89561284,Immediate follow-up
8159,General Maint.,0.91120094,Immediate follow-up
8620,General Maint.,0.7647945,Monitor
8807,General Maint.,0.9631882,Immediate follow-up
9120,General Maint.,0.9600884,Immediate follow-up
9444,General Maint.,0.85922396,Immediate follow-up
9776,General Maint.,0.86677647,Immediate follow-up
67,General Maint.,0.7909484,Monitor
142,General Maint.,0.87620455,Immediate follow-up
184,General Maint.,0.85171473,Immediate follow-up
802,General Maint.,0.90397793,Immediate follow-up
1349,General Maint.,0.7500698,Monitor
2586,General Maint.,0.91028714,Immediate follow-up
2674,General Maint.,0.8932725,Immediate follow-up
2819,General Maint.,0.7720238,Monitor
3055,General Maint.,0.845179,Monitor
5346,General Maint.,0.82356787,Monitor
5946,General Maint.,0.7559544,Monitor
6281,General Maint.,0.8077025,Monitor
7888,General Maint.,0.87239033,Immediate follow-up
9666,General Maint.,0.81320214,Monitor
9999,General Maint.,0.788316,Monitor
890,General Maint.,0.8055242,Monitor
8603,General Maint.,0.77770174,Monitor
9360,General Maint.,0.8335637,Monitor
217,General Maint.,0.86054236,Immediate follow-up
616,General Maint.,0.77367157,Monitor
2121,General Maint.,0.7902198,Monitor
2478,General Maint.,0.79081535,Monitor
4536,General Maint.,0.86940944,Immediate follow-up
4713,General Maint.,0.84009165,Monitor
9910,General Maint.,0.7613933,Monitor
57,General Maint.,0.8947071,Immediate follow-up
194,General Maint.,0.85873836,Immediate follow-up
364,General Maint.,0.7558963,Monitor
3140,General Maint.,0.7959617,Monitor
5899,General Maint.,0.87661266,Immediate follow-up
6516,General Maint.,0.7895776,Monitor
7072,General Maint.,0.7706671,Monitor
7623,General Maint.,0.8030924,Monitor
8154,General Maint.,0.85109925,Immediate follow-up
8664,General Maint.,0.8404971,Monitor
341,General Maint.,0.81455314,Monitor
4217,General Maint.,0.8164056,Monitor
8019,General Maint.,0.7594047,Monitor
8229,General Maint.,0.7990227,Monitor
9652,General Maint.,0.89487886,Immediate follow-up
9675,General Maint.,0.7922302,Monitor
9678,General Maint.,0.7620153,Monitor
2214,General Maint.,0.7676506,Monitor
2743,General Maint.,0.75633055,Monitor
4918,General Maint.,0.85100025,Immediate follow-up
5309,General Maint.,0.81059957,Monitor
5696,General Maint.,0.86744285,Immediate follow-up
5877,General Maint.,0.83491427,Monitor
6399,General Maint.,0.8734521,Immediate follow-up
6733,General Maint.,0.7559545,Monitor
7653,General Maint.,0.80139107,Monitor
8297,General Maint.,0.79904747,Monitor
795,General Maint.,0.7556126,Monitor
2787,General Maint.,0.83766806,Monitor
3806,General Maint.,0.8366083,Monitor
3847,General Maint.,0.9058961,Immediate follow-up
4400,General Maint.,0.7754951,Monitor
4601,General Maint.,0.79734564,Monitor
4811,General Maint.,0.81029433,Monitor
5232,General Maint.,0.78072315,Monitor
6965,General Maint.,0.78490883,Monitor
7283,General Maint.,0.7544617,Monitor
7339,General Maint.,0.7804793,Monitor
9024,General Maint.,0.86190724,Immediate follow-up
9188,General Maint.,0.79768175,Monitor
9382,General Maint.,0.89095825,Immediate follow-up
9526,General Maint.,0.9023095,Immediate follow-up
9849,General Maint.,0.85154706,Immediate follow-up
398,General Maint.,0.8391667,Monitor
1799,General Maint.,0.76120466,Monitor
3031,General Maint.,0.84706545,Monitor
3085,General Maint.,0.90320176,Immediate follow-up
4983,General Maint.,0.77146715,Monitor
6789,General Maint.,0.86022836,Immediate follow-up
7682,General Maint.,0.8139541,Monitor
9394,General Maint.,0.7655812,Monitor
913,General Maint.,0.78874934,Monitor
1334,General Maint.,0.7945108,Monitor
2124,General Maint.,0.7823291,Monitor
2462,General Maint.,0.91340387,Immediate follow-up
2670,General Maint.,0.8842728,Immediate follow-up
3323,General Maint.,0.9400316,Immediate follow-up
3367,General Maint.,0.94342357,Immediate follow-up
3380,General Maint.,0.9238796,Immediate follow-up
3481,General Maint.,0.8292333,Monitor
3709,General Maint.,0.94491386,Immediate follow-up
4356,General Maint.,0.9463481,Immediate follow-up
4513,General Maint.,0.8139052,Monitor
4522,General Maint.,0.8956277,Immediate follow-up
5248,General Maint.,0.8718573,Immediate follow-up
5437,General Maint.,0.9406549,Immediate follow-up
6148,General Maint.,0.95585346,Immediate follow-up
6192,General Maint.,0.9511122,Immediate follow-up
6213,General Maint.,0.8670892,Immediate follow-up
8652,General Maint.,0.8234782,Monitor
9349,General Maint.,0.82323694,Monitor
1721,General Maint.,0.84163296,Monitor
4670,General Maint.,0.7634381,Monitor
4981,General Maint.,0.82886314,Monitor
5319,General Maint.,0.80061644,Monitor
5659,General Maint.,0.7737256,Monitor
5716,General Maint.,0.8648539,Immediate follow-up
5874,General Maint.,0.7581787,Monitor
6426,General Maint.,0.8514432,Immediate follow-up
2062,General Maint.,0.8026883,Monitor
2950,General Maint.,0.8471527,Monitor
3584,General Maint.,0.8157173,Monitor
5052,General Maint.,0.88039273,Immediate follow-up
5651,General Maint.,0.8465692,Monitor
5944,General Maint.,0.90816045,Immediate follow-up
8275,General Maint.,0.7684169,Monitor
3393,General Maint.,0.8350075,Monitor
5035,General Maint.,0.82882905,Monitor
6255,General Maint.,0.82163626,Monitor
6261,General Maint.,0.9195852,Immediate follow-up
6294,General Maint.,0.880779,Immediate follow-up
6878,General Maint.,0.94304764,Immediate follow-up
7726,General Maint.,0.90504354,Immediate follow-up
8008,General Maint.,0.94009787,Immediate follow-up
8151,General Maint.,0.81525874,Monitor
8250,General Maint.,0.83634806,Monitor
8585,General Maint.,0.75389826,Monitor
465,General Maint.,0.85716665,Immediate follow-up
1783,General Maint.,0.8021184,Monitor
1810,General Maint.,0.7812328,Monitor
3170,General Maint.,0.839954,Monitor
3699,General Maint.,0.79582304,Monitor
3753,General Maint.,0.95116246,Immediate follow-up
5587,General Maint.,0.95220643,Immediate follow-up
6438,General Maint.,0.95526665,Immediate follow-up
6681,General Maint.,0.98967475,Immediate follow-up
7188,General Maint.,0.9087452,Immediate follow-up
7431,General Maint.,0.94353104,Immediate follow-up
7619,General Maint.,0.8708263,Immediate follow-up
8308,General Maint.,0.8221528,Monitor
9609,General Maint.,0.78756154,Monitor
2957,General Maint.,0.8261532,Monitor
4587,General Maint.,0.80636865,Monitor
4626,General Maint.,0.81808525,Monitor
5032,General Maint.,0.8500019,Immediate follow-up
5236,General Maint.,0.78551483,Monitor
5669,General Maint.,0.89050645,Immediate follow-up
5943,General Maint.,0.81234014,Monitor
6523,General Maint.,0.8427543,Monitor
6781,General Maint.,0.96460086,Immediate follow-up
6935,General Maint.,0.9140431,Immediate follow-up
7006,General Maint.,0.8906838,Immediate follow-up
7327,General Maint.,0.8728734,Immediate follow-up
7432,General Maint.,0.8405868,Monitor
8052,General Maint.,0.7943893,Monitor
8503,General Maint.,0.81010365,Monitor
8710,General Maint.,0.79840666,Monitor
205,General Maint.,0.86719894,Immediate follow-up
1198,General Maint.,0.8706772,Immediate follow-up
1367,General Maint.,0.7890465,Monitor
2046,General Maint.,0.8633331,Immediate follow-up
2689,General Maint.,0.8272142,Monitor
2713,General Maint.,0.94977605,Immediate follow-up
2785,General Maint.,0.8262327,Monitor
5280,General Maint.,0.76027346,Monitor
5755,General Maint.,0.8062166,Monitor
7026,General Maint.,0.7717033,Monitor
6296,General Maint.,0.8786899,Immediate follow-up
6588,General Maint.,0.97712576,Immediate follow-up
6600,General Maint.,0.9572123,Immediate follow-up
6679,General Maint.,0.9309717,Immediate follow-up
7097,General Maint.,0.9229017,Immediate follow-up
7415,General Maint.,0.89869976,Immediate follow-up
7615,General Maint.,0.89690894,Immediate follow-up
7903,General Maint.,0.9428222,Immediate follow-up
9150,General Maint.,0.95552754,Immediate follow-up
9432,General Maint.,0.95483106,Immediate follow-up
9753,General Maint.,0.95537925,Immediate follow-up
9834,General Maint.,0.9352157,Immediate follow-up
328,General Maint.,0.79101133,Monitor
1685,General Maint.,0.8634663,Immediate follow-up
1779,General Maint.,0.9235472,Immediate follow-up
1794,General Maint.,0.8976997,Immediate follow-up
4640,General Maint.,0.8191553,Monitor
5247,General Maint.,0.768508,Monitor
5518,General Maint.,0.8365968,Monitor
5700,General Maint.,0.8261714,Monitor
6521,General Maint.,0.75102913,Monitor
6995,General Maint.,0.8672478,Immediate follow-up
7012,General Maint.,0.912512,Immediate follow-up
7975,General Maint.,0.8970529,Immediate follow-up
8010,General Maint.,0.9593142,Immediate follow-up
8862,General Maint.,0.9442054,Immediate follow-up
8997,General Maint.,0.9296208,Immediate follow-up
9669,General Maint.,0.9406932,Immediate follow-up
698,General Maint.,0.9663385,Immediate follow-up
915,General Maint.,0.99206114,Immediate follow-up
922,General Maint.,0.9942175,Immediate follow-up
1059,General Maint.,0.99280906,Immediate follow-up
1386,General Maint.,0.906576,Immediate follow-up
2142,General Maint.,0.966664,Immediate follow-up
2237,General Maint.,0.9546917,Immediate follow-up
2621,General Maint.,0.8780392,Immediate follow-up
3381,General Maint.,0.93519515,Immediate follow-up
3413,General Maint.,0.954891,Immediate follow-up
4857,General Maint.,0.92315996,Immediate follow-up
5203,General Maint.,0.86479604,Immediate follow-up
6145,General Maint.,0.8389113,Monitor
6167,General Maint.,0.763404,Monitor
7050,General Maint.,0.7716268,Monitor
7063,General Maint.,0.803557,Monitor
7068,General Maint.,0.7907728,Monitor
8787,General Maint.,0.7591728,Monitor
9953,General Maint.,0.75639653,Monitor
370,General Maint.,0.8446138,Monitor
1895,General Maint.,0.842039,Monitor
2030,General Maint.,0.80005395,Monitor
2450,General Maint.,0.8501853,Immediate follow-up
2553,General Maint.,0.8637918,Immediate follow-up
3183,General Maint.,0.9311973,Immediate follow-up
3452,General Maint.,0.92345583,Immediate follow-up
3518,General Maint.,0.8237246,Monitor
4474,General Maint.,0.82746714,Monitor
5533,General Maint.,0.8599532,Immediate follow-up
5914,General Maint.,0.83132476,Monitor
6932,General Maint.,0.8564853,Immediate follow-up
7088,General Maint.,0.86045104,Immediate follow-up
7292,General Maint.,0.80636066,Monitor
8003,General Maint.,0.7679468,Monitor
8822,General Maint.,0.7529492,Monitor
9810,General Maint.,0.8384856,Monitor
715,General Maint.,0.8650427,Immediate follow-up
753,General Maint.,0.7503905,Monitor
2037,General Maint.,0.7591852,Monitor
3987,General Maint.,0.8326097,Monitor
7699,General Maint.,0.8451337,Monitor
9195,General Maint.,0.78693813,Monitor
262,General Maint.,0.8360865,Monitor
6822,General Maint.,0.8016498,Monitor
677,General Maint.,0.80509055,Monitor
1104,General Maint.,0.757924,Monitor
1966,General Maint.,0.8931412,Immediate follow-up
3345,General Maint.,0.8846367,Immediate follow-up
3352,General Maint.,0.8854227,Immediate follow-up
3955,General Maint.,0.92218214,Immediate follow-up
4254,General Maint.,0.8647897,Immediate follow-up
4378,General Maint.,0.93231845,Immediate follow-up
5176,General Maint.,0.81092834,Monitor
5624,General Maint.,0.85432434,Immediate follow-up
6425,General Maint.,0.86976045,Immediate follow-up
9134,General Maint.,0.85349315,Immediate follow-up
9793,General Maint.,0.84070534,Monitor
8739,General Maint.,0.842575,Monitor
9719,General Maint.,0.77763546,Monitor
1282,General Maint.,0.79963374,Monitor
1668,General Maint.,0.8045157,Monitor
2795,General Maint.,0.87787515,Immediate follow-up
3792,General Maint.,0.9093208,Immediate follow-up
4001,General Maint.,0.8507295,Immediate follow-up
4258,General Maint.,0.7532051,Monitor
5742,General Maint.,0.92642754,Immediate follow-up
6936,General Maint.,0.80524784,Monitor
6959,General Maint.,0.78452903,Monitor
8190,General Maint.,0.8097442,Monitor
8452,General Maint.,0.8618988,Immediate follow-up
9268,General Maint.,0.8329133,Monitor
9647,General Maint.,0.8685322,Immediate follow-up
866,General Maint.,0.8037581,Monitor
1776,General Maint.,0.84570014,Monitor
2052,General Maint.,0.7627644,Monitor
3340,General Maint.,0.92713857,Immediate follow-up
3496,General Maint.,0.87776035,Immediate follow-up
3942,General Maint.,0.79573935,Monitor
9434,General Maint.,0.8276521,Monitor
1448,General Maint.,0.80612713,Monitor
2963,General Maint.,0.8687264,Immediate follow-up
7234,General Maint.,0.8676821,Immediate follow-up
7955,General Maint.,0.7767501,Monitor
8676,General Maint.,0.78161234,Monitor
8819,General Maint.,0.8924237,Immediate follow-up
8900,General Maint.,0.8036979,Monitor
9697,General Maint.,0.8792071,Immediate follow-up
9711,General Maint.,0.8697927,Immediate follow-up
52,General Maint.,0.75088084,Monitor
675,General Maint.,0.7568369,Monitor
1211,General Maint.,0.7614969,Monitor
2289,General Maint.,0.88766545,Immediate follow-up
2317,General Maint.,0.96374553,Immediate follow-up
2718,General Maint.,0.95816445,Immediate follow-up
2817,General Maint.,0.9875381,Immediate follow-up
3226,General Maint.,0.9904186,Immediate follow-up
3476,General Maint.,0.99102145,Immediate follow-up
3712,General Maint.,0.91337025,Immediate follow-up
5480,General Maint.,0.9714792,Immediate follow-up
7907,General Maint.,0.9493538,Immediate follow-up
8117,General Maint.,0.9320859,Immediate follow-up
8337,General Maint.,0.96699,Immediate follow-up
9325,General Maint.,0.92614126,Immediate follow-up
408,Tech Solutions,0.9878347,Immediate follow-up
560,Tech Solutions,0.985414,Immediate follow-up
809,Tech Solutions,0.87357056,Immediate follow-up
8554,Tech Solutions,0.75791806,Monitor
3775,Tech Solutions,0.8354023,Monitor
4483,Tech Solutions,0.9125775,Immediate follow-up
5840,Tech Solutions,0.89788264,Immediate follow-up
6246,Tech Solutions,0.7556727,Monitor
6776,Tech Solutions,0.7622123,Monitor
7190,Tech Solutions,0.8383657,Monitor
7816,Tech Solutions,0.91095346,Immediate follow-up
8083,Tech Solutions,0.783881,Monitor
8647,Tech Solutions,0.9150988,Immediate follow-up
9629,Tech Solutions,0.8643624,Immediate follow-up
9670,Tech Solutions,0.9319145,Immediate follow-up
1793,Tech Solutions,0.82608336,Monitor
1796,Tech Solutions,0.9434503,Immediate follow-up
2703,Tech Solutions,0.8039322,Monitor
2711,Tech Solutions,0.799845,Monitor
3442,Tech Solutions,0.8417144,Monitor
3708,Tech Solutions,0.93041843,Immediate follow-up
4304,Tech Solutions,0.7769972,Monitor
5421,Tech Solutions,0.7666531,Monitor
305,Tech Solutions,0.8434341,Monitor
613,Tech Solutions,0.84790367,Monitor
676,Tech Solutions,0.8391326,Monitor
8075,Tech Solutions,0.8576582,Immediate follow-up
8237,Tech Solutions,0.8482264,Monitor
9560,Tech Solutions,0.8031724,Monitor
9884,Tech Solutions,0.84909934,Monitor
2652,Tech Solutions,0.80802214,Monitor
4158,Tech Solutions,0.8414884,Monitor
4724,Tech Solutions,0.8824336,Immediate follow-up
5886,Tech Solutions,0.87274307,Immediate follow-up
5994,Tech Solutions,0.9267951,Immediate follow-up
6093,Tech Solutions,0.9202391,Immediate follow-up
6899,Tech Solutions,0.9597176,Immediate follow-up
7540,Tech Solutions,0.9674549,Immediate follow-up
7720,Tech Solutions,0.81824094,Monitor
8824,Tech Solutions,0.935226,Immediate follow-up
9042,Tech Solutions,0.76344115,Monitor
1056,Tech Solutions,0.79131377,Monitor
1402,Tech Solutions,0.86443883,Immediate follow-up
1834,Tech Solutions,0.8115567,Monitor
2139,Tech Solutions,0.84351075,Monitor
2421,Tech Solutions,0.87883663,Immediate follow-up
3376,Tech Solutions,0.90820086,Immediate follow-up
5102,Tech Solutions,0.7991939,Monitor
5274,Tech Solutions,0.8828925,Immediate follow-up
7452,Tech Solutions,0.8314066,Monitor
9763,Tech Solutions,0.7547812,Monitor
1151,Tech Solutions,0.7782799,Monitor
2472,Tech Solutions,0.77556837,Monitor
2859,Tech Solutions,0.8811845,Immediate follow-up
3730,Tech Solutions,0.80774385,Monitor
4251,Tech Solutions,0.8193996,Monitor
1274,Tech Solutions,0.80071646,Monitor
2410,Tech Solutions,0.8518965,Immediate follow-up
2436,Tech Solutions,0.82856286,Monitor
2580,Tech Solutions,0.7919709,Monitor
3910,Tech Solutions,0.8228757,Monitor
4198,Tech Solutions,0.86729884,Immediate follow-up
5167,Tech Solutions,0.9358322,Immediate follow-up
5205,Tech Solutions,0.82695913,Monitor
6152,Tech Solutions,0.8756618,Immediate follow-up
6574,Tech Solutions,0.81215477,Monitor
6865,Tech Solutions,0.9104862,Immediate follow-up
7365,Tech Solutions,0.81778675,Monitor
8743,Tech Solutions,0.8157171,Monitor
9160,Tech Solutions,0.8263997,Monitor
7886,Tech Solutions,0.8524851,Immediate follow-up
8449,Tech Solutions,0.8119414,Monitor
8685,Tech Solutions,0.87045264,Immediate follow-up
9691,Tech Solutions,0.877537,Immediate follow-up
9767,Tech Solutions,0.8857046,Immediate follow-up
119,Tech Solutions,0.9436043,Immediate follow-up
218,Tech Solutions,0.97403914,Immediate follow-up
343,Tech Solutions,0.86141425,Immediate follow-up
900,Tech Solutions,0.8082804,Monitor
1374,Tech Solutions,0.8390773,Monitor
1566,Tech Solutions,0.75088906,Monitor
1864,Tech Solutions,0.8317157,Monitor
2156,Tech Solutions,0.84207904,Monitor
2269,Tech Solutions,0.75518525,Monitor
2327,Tech Solutions,0.7989936,Monitor
7263,Tech Solutions,0.772035,Monitor
9176,Tech Solutions,0.8069266,Monitor
1478,Tech Solutions,0.8980331,Immediate follow-up
2027,Tech Solutions,0.78107274,Monitor
3895,Tech Solutions,0.7518573,Monitor
5595,Tech Solutions,0.7846551,Monitor
5780,Tech Solutions,0.8036662,Monitor
97,Tech Solutions,0.7771822,Monitor
1527,Tech Solutions,0.75405,Monitor
2012,Tech Solutions,0.8046739,Monitor
2140,Tech Solutions,0.8388761,Monitor
4393,Tech Solutions,0.8815612,Immediate follow-up
4416,Tech Solutions,0.9266242,Immediate follow-up
4842,Tech Solutions,0.7919977,Monitor
5753,Tech Solutions,0.7982747,Monitor
5951,Tech Solutions,0.83604586,Monitor
6015,Tech Solutions,0.874241,Immediate follow-up
7176,Tech Solutions,0.82241285,Monitor
7390,Tech Solutions,0.83412486,Monitor
7724,Tech Solutions,0.81145364,Monitor
7990,Tech Solutions,0.7759453,Monitor
8385,Tech Solutions,0.87719935,Immediate follow-up
8821,Tech Solutions,0.8834618,Immediate follow-up
58,Tech Solutions,0.7592754,Monitor
550,Tech Solutions,0.7986604,Monitor
759,Tech Solutions,0.78349775,Monitor
1248,Tech Solutions,0.76686156,Monitor
1468,Tech Solutions,0.7798535,Monitor
2490,Tech Solutions,0.8486946,Monitor
2661,Tech Solutions,0.83369,Monitor
2944,Tech Solutions,0.7717667,Monitor
3297,Tech Solutions,0.86210763,Immediate follow-up
3504,Tech Solutions,0.82999086,Monitor
3528,Tech Solutions,0.76318735,Monitor
4231,Tech Solutions,0.84289944,Monitor
4422,Tech Solutions,0.92363304,Immediate follow-up
5222,Tech Solutions,0.92108214,Immediate follow-up
5328,Tech Solutions,0.8766011,Immediate follow-up
5625,Tech Solutions,0.8840289,Immediate follow-up
6184,Tech Solutions,0.91915524,Immediate follow-up
6407,Tech Solutions,0.9487376,Immediate follow-up
6727,Tech Solutions,0.8135913,Monitor
8037,Tech Solutions,0.7771383,Monitor
9190,Tech Solutions,0.87952805,Immediate follow-up
9527,Tech Solutions,0.8540641,Immediate follow-up
176,Tech Solutions,0.78520715,Monitor
2017,Tech Solutions,0.8298014,Monitor
2387,Tech Solutions,0.84820324,Monitor
2446,Tech Solutions,0.75693965,Monitor
3963,Tech Solutions,0.77589494,Monitor
4870,Tech Solutions,0.8709368,Immediate follow-up
6174,Tech Solutions,0.83117396,Monitor
7307,Tech Solutions,0.9221828,Immediate follow-up
8463,Tech Solutions,0.9522114,Immediate follow-up
8499,Tech Solutions,0.936646,Immediate follow-up
8751,Tech Solutions,0.95512307,Immediate follow-up
9260,Tech Solutions,0.9064798,Immediate follow-up
9920,Tech Solutions,0.98504746,Immediate follow-up
9965,Tech Solutions,0.98964417,Immediate follow-up
365,Tech Solutions,0.98949474,Immediate follow-up
2631,Tech Solutions,0.96143866,Immediate follow-up
3207,Tech Solutions,0.94120044,Immediate follow-up
3609,Tech Solutions,0.80778027,Monitor
3783,Tech Solutions,0.9071425,Immediate follow-up
4468,Tech Solutions,0.9264202,Immediate follow-up
5170,Tech Solutions,0.87454045,Immediate follow-up
6549,Tech Solutions,0.89739126,Immediate follow-up
7124,Tech Solutions,0.7795629,Monitor
7867,Tech Solutions,0.7944139,Monitor
8066,Tech Solutions,0.7908692,Monitor
8482,Tech Solutions,0.918207,Immediate follow-up
8507,Tech Solutions,0.9041093,Immediate follow-up
9243,Tech Solutions,0.8196945,Monitor
9657,Tech Solutions,0.83130556,Monitor
9866,Tech Solutions,0.90972096,Immediate follow-up
21,Tech Solutions,0.9200025,Immediate follow-up
978,Tech Solutions,0.9335929,Immediate follow-up
1396,Tech Solutions,0.90170455,Immediate follow-up
1490,Tech Solutions,0.93284744,Immediate follow-up
1992,Tech Solutions,0.9506483,Immediate follow-up
2001,Tech Solutions,0.935555,Immediate follow-up
4058,Tech Solutions,0.9843463,Immediate follow-up
7954,Tech Solutions,0.9902384,Immediate follow-up
8127,Tech Solutions,0.85444134,Immediate follow-up
8358,Tech Solutions,0.90899277,Immediate follow-up
8541,Tech Solutions,0.8419057,Monitor
8569,Tech Solutions,0.8933907,Immediate follow-up
9827,Tech Solutions,0.82488346,Monitor
606,Tech Solutions,0.9184989,Immediate follow-up
1651,Tech Solutions,0.836582,Monitor
2049,Tech Solutions,0.84720176,Monitor
2761,Tech Solutions,0.7698301,Monitor
3433,Tech Solutions,0.9041737,Immediate follow-up
4023,Tech Solutions,0.8750042,Immediate follow-up
5006,Tech Solutions,0.9376538,Immediate follow-up
5458,Tech Solutions,0.8041722,Monitor
6484,Tech Solutions,0.8288259,Monitor
6656,Tech Solutions,0.8196045,Monitor
6678,Tech Solutions,0.89975697,Immediate follow-up
7207,Tech Solutions,0.8458975,Monitor
7709,Tech Solutions,0.8621237,Immediate follow-up
2853,Tech Solutions,0.77589065,Monitor
5938,Tech Solutions,0.8628668,Immediate follow-up
6065,Tech Solutions,0.8058233,Monitor
6700,Tech Solutions,0.77088225,Monitor
6833,Tech Solutions,0.8488281,Monitor
8754,Tech Solutions,0.7815156,Monitor
8968,Tech Solutions,0.859337,Immediate follow-up
