invoice_id,vendor_id,amount,due_in_days,rating,gl_code,invoice_date,due_date,payment_status,label,is_overdue,urgency_score,high_risk_vendor,invoice_age,due_weekday,due_month,due_month_end_flag,due_quarter,vendor_avg_delay,vendor_late_rate,vendor_recent_risk,category_econ_index,vendor_avg_discount,invoice_month,vendor_monthly_volume,category_IT,category_Logistics,category_Maintenance,category_Office Supplies,company_code_C002,company_code_C003,vendor_region_APAC,vendor_region_EMEA,payment_term_45D,payment_term_60D,block_reason_missing PO,block_reason_none,block_reason_price mismatch,risk_score,vendor_name
8580,A002,3274,2,1,400300,2025-05-22 14:33:10.482809,2025-06-21 14:33:10.482809,on_time,0,0,1091.3333333333333,1,22,5,6,1,2,9.957027300303336,0.647118301314459,0.6,1.0394633936788147,0.005808361216819946,2025-06,667,True,False,False,False,False,False,True,False,False,False,False,False,True,0.67727894,Office Srl
152,A002,610,-10,5,400100,2025-05-23 14:33:10.482809,2025-06-22 14:33:10.482809,late,1,1,55.45454545454545,0,21,6,6,1,2,9.957027300303336,0.647118301314459,0.6,0.8624074561769747,0.005808361216819946,2025-06,667,False,False,False,True,True,False,False,True,False,True,False,True,False,0.8303898,Office Srl
440,A002,4906,4,1,400100,2025-05-23 14:33:10.482809,2025-06-22 14:33:10.482809,late,1,0,981.2,1,21,6,6,1,2,9.957027300303336,0.647118301314459,0.6,0.949816047538945,0.005808361216819946,2025-06,667,False,True,False,False,True,False,False,False,False,True,False,True,False,0.8408893,Office Srl
1343,A002,3634,22,3,400300,2025-05-23 14:33:10.482809,2025-06-22 14:33:10.482809,late,1,0,158.0,0,21,6,6,1,2,9.957027300303336,0.647118301314459,0.6,1.1802857225639665,0.005808361216819946,2025-06,667,False,False,True,False,True,False,False,False,False,False,False,False,False,0.7883376,Office Srl
1442,A002,996,16,3,400200,2025-05-23 14:33:10.482809,2025-07-07 14:33:10.482809,on_time,0,0,58.588235294117645,0,21,0,7,0,3,9.957027300303336,0.647118301314459,0.6,1.1802857225639665,0.005808361216819946,2025-07,480,False,False,True,False,True,False,True,False,True,False,True,False,False,0.5851761,Office Srl
1798,A002,970,26,2,400300,2025-05-23 14:33:10.482809,2025-07-07 14:33:10.482809,late,1,0,35.925925925925924,1,21,0,7,0,3,9.957027300303336,0.647118301314459,0.6,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,True,False,False,False,True,False,True,False,False,0.7011436,Office Srl
2740,A002,543,21,5,400100,2025-05-23 14:33:10.482809,2025-07-22 14:33:10.482809,late,1,0,24.681818181818183,0,21,1,7,0,3,9.957027300303336,0.647118301314459,0.7,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,False,True,True,False,True,False,True,False,False,0.79294664,Office Srl
3238,A002,4554,30,4,400200,2025-05-23 14:33:10.482809,2025-07-07 14:33:10.482809,late,1,0,146.90322580645162,0,21,0,7,0,3,9.957027300303336,0.647118301314459,0.7,1.1802857225639665,0.005808361216819946,2025-07,480,False,False,True,False,False,True,True,False,False,False,True,False,False,0.73622566,Office Srl
3350,A002,1987,5,1,400300,2025-05-23 14:33:10.482809,2025-07-07 14:33:10.482809,late,1,0,331.1666666666667,1,21,0,7,0,3,9.957027300303336,0.647118301314459,0.8,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,True,False,False,True,False,False,False,True,False,0.88972795,Office Srl
3576,A002,1408,23,3,400300,2025-05-23 14:33:10.482809,2025-06-22 14:33:10.482809,late,1,0,58.666666666666664,0,21,6,6,1,2,9.957027300303336,0.647118301314459,0.8,1.092797576724562,0.005808361216819946,2025-06,667,False,False,False,False,False,False,False,False,False,True,False,False,False,0.93845046,Office Srl
3776,A002,1963,-2,5,400200,2025-05-23 14:33:10.482809,2025-07-22 14:33:10.482809,late,1,1,654.3333333333334,0,21,1,7,0,3,9.957027300303336,0.647118301314459,0.9,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,False,True,True,False,False,True,False,False,False,0.97171175,Office Srl
4503,A002,762,11,3,400300,2025-05-23 14:33:10.482809,2025-07-07 14:33:10.482809,on_time,0,0,63.5,0,21,0,7,0,3,9.957027300303336,0.647118301314459,0.8,0.949816047538945,0.005808361216819946,2025-07,480,False,True,False,False,True,False,False,True,True,False,False,True,False,0.37597394,Office Srl
5654,A002,3243,28,1,400200,2025-05-23 14:33:10.482809,2025-07-22 14:33:10.482809,late,1,0,111.82758620689656,1,21,1,7,0,3,9.957027300303336,0.647118301314459,0.8,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,False,False,False,False,False,False,True,False,False,0.9003969,Office Srl
5907,A002,3115,21,3,400300,2025-05-23 14:33:10.482809,2025-07-22 14:33:10.482809,on_time,0,0,141.5909090909091,0,21,1,7,0,3,9.957027300303336,0.647118301314459,0.7,1.1802857225639665,0.005808361216819946,2025-07,480,False,False,True,False,False,False,False,False,False,True,False,True,False,0.28343007,Office Srl
6189,A002,4117,18,2,400300,2025-05-23 14:33:10.482809,2025-07-07 14:33:10.482809,on_time,0,0,216.68421052631578,1,21,0,7,0,3,9.957027300303336,0.647118301314459,0.7,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,True,False,True,False,False,True,False,False,False,0.7330304,Office Srl
8050,A002,980,23,3,400200,2025-05-23 14:33:10.482809,2025-07-07 14:33:10.482809,late,1,0,40.833333333333336,0,21,0,7,0,3,9.957027300303336,0.647118301314459,0.7,0.949816047538945,0.005808361216819946,2025-07,480,False,True,False,False,False,True,True,False,False,False,False,False,True,0.7728487,Office Srl
893,A002,1581,14,1,400200,2025-05-24 14:33:10.482809,2025-07-08 14:33:10.482809,late,1,0,105.4,1,20,1,7,0,3,9.957027300303336,0.647118301314459,0.7,0.949816047538945,0.005808361216819946,2025-07,480,False,True,False,False,False,False,False,False,False,True,False,False,True,0.8191803,Office Srl
1147,A002,3176,15,4,400100,2025-05-24 14:33:10.482809,2025-07-23 14:33:10.482809,on_time,0,0,198.5,0,20,2,7,0,3,9.957027300303336,0.647118301314459,0.6,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,False,True,False,False,False,False,False,True,False,0.16808654,Office Srl
1431,A002,2838,-5,3,400300,2025-05-24 14:33:10.482809,2025-06-23 14:33:10.482809,on_time,0,1,473.0,0,20,0,6,1,2,9.957027300303336,0.647118301314459,0.5,1.1802857225639665,0.005808361216819946,2025-06,667,False,False,True,False,False,True,False,False,False,True,False,True,False,0.56736934,Office Srl
1594,A002,4275,12,1,400200,2025-05-24 14:33:10.482809,2025-07-23 14:33:10.482809,late,1,0,328.84615384615387,1,20,2,7,0,3,9.957027300303336,0.647118301314459,0.5,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,False,True,False,False,False,False,False,True,False,0.7551156,Office Srl
1826,A002,4155,16,3,400100,2025-05-24 14:33:10.482809,2025-07-23 14:33:10.482809,on_time,0,0,244.41176470588235,0,20,2,7,0,3,9.957027300303336,0.647118301314459,0.4,0.949816047538945,0.005808361216819946,2025-07,480,False,True,False,False,False,True,False,False,False,True,False,False,True,0.41744304,Office Srl
1921,A002,1631,18,1,400200,2025-05-24 14:33:10.482809,2025-07-08 14:33:10.482809,on_time,0,0,85.84210526315789,1,20,1,7,0,3,9.957027300303336,0.647118301314459,0.4,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,True,False,True,False,True,False,False,False,True,0.49125332,Office Srl
4491,A002,338,5,2,400200,2025-05-24 14:33:10.482809,2025-06-23 14:33:10.482809,on_time,0,0,56.333333333333336,1,20,0,6,1,2,9.957027300303336,0.647118301314459,0.3,1.0394633936788147,0.005808361216819946,2025-06,667,True,False,False,False,False,True,True,False,True,False,False,False,True,0.1436577,Office Srl
4579,A002,2413,15,1,400100,2025-05-24 14:33:10.482809,2025-07-08 14:33:10.482809,on_time,0,0,150.8125,1,20,1,7,0,3,9.957027300303336,0.647118301314459,0.3,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,False,True,False,True,True,False,False,False,False,0.3057471,Office Srl
4656,A002,653,-7,4,400200,2025-05-24 14:33:10.482809,2025-06-23 14:33:10.482809,late,1,1,81.625,0,20,0,6,1,2,9.957027300303336,0.647118301314459,0.4,1.092797576724562,0.005808361216819946,2025-06,667,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5693824,Office Srl
4760,A002,1494,26,4,400300,2025-05-24 14:33:10.482809,2025-07-08 14:33:10.482809,on_time,0,0,55.333333333333336,0,20,1,7,0,3,9.957027300303336,0.647118301314459,0.3,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,False,True,False,False,False,True,False,True,False,0.0995632,Office Srl
5028,A002,3554,0,1,400300,2025-05-24 14:33:10.482809,2025-07-23 14:33:10.482809,on_time,0,0,3554.0,1,20,2,7,0,3,9.957027300303336,0.647118301314459,0.2,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,False,True,False,False,False,False,False,False,False,0.24455243,Office Srl
5911,A002,4456,30,1,400100,2025-05-24 14:33:10.482809,2025-06-23 14:33:10.482809,on_time,0,0,143.74193548387098,1,20,0,6,1,2,9.957027300303336,0.647118301314459,0.2,1.0394633936788147,0.005808361216819946,2025-06,667,True,False,False,False,False,False,False,False,True,False,False,False,True,0.29109305,Office Srl
6003,A002,1683,16,5,400300,2025-05-24 14:33:10.482809,2025-07-23 14:33:10.482809,on_time,0,0,99.0,0,20,2,7,0,3,9.957027300303336,0.647118301314459,0.2,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,False,True,False,False,False,False,False,True,False,0.111345336,Office Srl
6019,A002,4020,2,5,400300,2025-05-24 14:33:10.482809,2025-07-08 14:33:10.482809,late,1,0,1340.0,0,20,1,7,0,3,9.957027300303336,0.647118301314459,0.2,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,False,False,True,False,True,False,True,False,False,0.3213625,Office Srl
6096,A002,483,0,3,400300,2025-05-24 14:33:10.482809,2025-07-23 14:33:10.482809,on_time,0,0,483.0,0,20,2,7,0,3,9.957027300303336,0.647118301314459,0.2,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,False,True,False,True,True,False,False,False,True,0.20045686,Office Srl
6435,A002,1717,27,1,400100,2025-05-24 14:33:10.482809,2025-06-23 14:33:10.482809,on_time,0,0,61.32142857142857,1,20,0,6,1,2,9.957027300303336,0.647118301314459,0.2,1.092797576724562,0.005808361216819946,2025-06,667,False,False,False,False,True,False,True,False,True,False,False,False,True,0.3017173,Office Srl
7663,A002,1084,8,3,400300,2025-05-24 14:33:10.482809,2025-06-23 14:33:10.482809,on_time,0,0,120.44444444444444,0,20,0,6,1,2,9.957027300303336,0.647118301314459,0.2,1.1802857225639665,0.005808361216819946,2025-06,667,False,False,True,False,False,True,False,False,False,True,False,False,True,0.46833763,Office Srl
8007,A002,4795,8,2,400100,2025-05-24 14:33:10.482809,2025-06-23 14:33:10.482809,on_time,0,0,532.7777777777778,1,20,0,6,1,2,9.957027300303336,0.647118301314459,0.2,1.092797576724562,0.005808361216819946,2025-06,667,False,False,False,False,True,False,True,False,True,False,False,False,False,0.21044542,Office Srl
8971,A002,1748,4,5,400200,2025-05-24 14:33:10.482809,2025-07-08 14:33:10.482809,on_time,0,0,349.6,0,20,1,7,0,3,9.957027300303336,0.647118301314459,0.1,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,True,False,False,True,False,False,False,True,False,0.07800598,Office Srl
9248,A002,4788,30,3,400200,2025-05-24 14:33:10.482809,2025-07-08 14:33:10.482809,late,1,0,154.4516129032258,0,20,1,7,0,3,9.957027300303336,0.647118301314459,0.2,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,True,False,True,False,True,False,False,False,True,0.51131284,Office Srl
9333,A002,1601,-10,4,400100,2025-05-24 14:33:10.482809,2025-07-08 14:33:10.482809,on_time,0,1,145.54545454545453,0,20,1,7,0,3,9.957027300303336,0.647118301314459,0.2,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,True,False,True,False,False,True,True,False,False,0.20471348,Office Srl
9713,A002,1170,19,3,400100,2025-05-24 14:33:10.482809,2025-07-23 14:33:10.482809,late,1,0,58.5,0,20,2,7,0,3,9.957027300303336,0.647118301314459,0.3,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,False,False,False,False,True,False,True,False,False,0.41863567,Office Srl
50,A002,1469,-8,2,400100,2025-05-25 14:33:10.482809,2025-06-24 14:33:10.482809,late,1,1,163.22222222222223,1,19,1,6,1,2,9.957027300303336,0.647118301314459,0.4,1.1802857225639665,0.005808361216819946,2025-06,667,False,False,True,False,False,True,False,False,False,False,False,False,False,0.48874107,Office Srl
118,A002,495,30,2,400300,2025-05-25 14:33:10.482809,2025-07-09 14:33:10.482809,late,1,0,15.96774193548387,1,19,2,7,0,3,9.957027300303336,0.647118301314459,0.4,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,False,True,True,False,False,False,False,True,False,0.6472018,Office Srl
670,A002,626,30,5,400300,2025-05-25 14:33:10.482809,2025-07-24 14:33:10.482809,on_time,0,0,20.193548387096776,0,19,3,7,0,3,9.957027300303336,0.647118301314459,0.4,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,True,False,False,True,True,False,False,True,False,0.08846397,Office Srl
1022,A002,1696,18,5,400200,2025-05-25 14:33:10.482809,2025-06-24 14:33:10.482809,late,1,0,89.26315789473684,0,19,1,6,1,2,9.957027300303336,0.647118301314459,0.5,1.0394633936788147,0.005808361216819946,2025-06,667,True,False,False,False,False,False,False,False,True,False,True,False,False,0.7885335,Office Srl
1601,A002,2656,-9,2,400100,2025-05-25 14:33:10.482809,2025-06-24 14:33:10.482809,on_time,0,1,265.6,1,19,1,6,1,2,9.957027300303336,0.647118301314459,0.5,0.8624074561769747,0.005808361216819946,2025-06,667,False,False,False,True,True,False,False,False,False,False,False,True,False,0.65797496,Office Srl
1878,A002,1314,-7,1,400100,2025-05-25 14:33:10.482809,2025-07-09 14:33:10.482809,late,1,1,164.25,1,19,2,7,0,3,9.957027300303336,0.647118301314459,0.6,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,False,False,False,False,True,False,False,False,False,0.73328686,Office Srl
2217,A002,4060,25,4,400300,2025-05-25 14:33:10.482809,2025-06-24 14:33:10.482809,on_time,0,0,156.15384615384616,0,19,1,6,1,2,9.957027300303336,0.647118301314459,0.6,1.1802857225639665,0.005808361216819946,2025-06,667,False,False,True,False,True,False,False,True,False,False,False,False,False,0.7198516,Office Srl
4360,A002,3690,-3,4,400300,2025-05-25 14:33:10.482809,2025-07-24 14:33:10.482809,on_time,0,1,922.5,0,19,3,7,0,3,9.957027300303336,0.647118301314459,0.5,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,True,False,True,False,False,False,False,False,False,0.6052952,Office Srl
4684,A002,425,2,1,400300,2025-05-25 14:33:10.482809,2025-06-24 14:33:10.482809,on_time,0,0,141.66666666666666,1,19,1,6,1,2,9.957027300303336,0.647118301314459,0.5,1.092797576724562,0.005808361216819946,2025-06,667,False,False,False,False,False,True,False,True,True,False,False,True,False,0.4898876,Office Srl
5735,A002,1920,26,5,400100,2025-05-25 14:33:10.482809,2025-07-09 14:33:10.482809,late,1,0,71.11111111111111,0,19,2,7,0,3,9.957027300303336,0.647118301314459,0.5,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,True,False,True,False,True,False,False,False,True,0.6508294,Office Srl
6286,A002,487,10,3,400200,2025-05-25 14:33:10.482809,2025-07-24 14:33:10.482809,on_time,0,0,44.27272727272727,0,19,3,7,0,3,9.957027300303336,0.647118301314459,0.4,0.949816047538945,0.005808361216819946,2025-07,480,False,True,False,False,False,False,True,False,False,False,False,True,False,0.108315326,Office Srl
6620,A002,2512,15,4,400300,2025-05-25 14:33:10.482809,2025-07-24 14:33:10.482809,on_time,0,0,157.0,0,19,3,7,0,3,9.957027300303336,0.647118301314459,0.3,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,True,False,True,False,True,False,False,True,False,0.048611075,Office Srl
6670,A002,1774,28,3,400100,2025-05-25 14:33:10.482809,2025-07-24 14:33:10.482809,late,1,0,61.172413793103445,0,19,3,7,0,3,9.957027300303336,0.647118301314459,0.4,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,False,False,False,False,False,False,True,False,False,0.5787615,Office Srl
7127,A002,3929,-3,5,400100,2025-05-25 14:33:10.482809,2025-07-09 14:33:10.482809,late,1,1,982.25,0,19,2,7,0,3,9.957027300303336,0.647118301314459,0.4,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,False,False,False,True,False,False,False,False,True,0.4681568,Office Srl
7537,A002,1533,2,5,400100,2025-05-25 14:33:10.482809,2025-06-24 14:33:10.482809,late,1,0,511.0,0,19,1,6,1,2,9.957027300303336,0.647118301314459,0.5,1.1802857225639665,0.005808361216819946,2025-06,667,False,False,True,False,False,False,True,False,True,False,True,False,False,0.6260274,Office Srl
9083,A002,2994,23,4,400200,2025-05-25 14:33:10.482809,2025-07-09 14:33:10.482809,on_time,0,0,124.75,0,19,2,7,0,3,9.957027300303336,0.647118301314459,0.4,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,False,True,False,False,False,False,False,False,True,0.5644054,Office Srl
9199,A002,3277,-4,3,400100,2025-05-25 14:33:10.482809,2025-06-24 14:33:10.482809,late,1,1,655.4,0,19,1,6,1,2,9.957027300303336,0.647118301314459,0.5,0.8624074561769747,0.005808361216819946,2025-06,667,False,False,False,True,False,True,False,True,False,True,False,False,False,0.66215473,Office Srl
1657,A002,3961,-6,4,400200,2025-05-26 14:33:10.482809,2025-07-25 14:33:10.482809,late,1,1,565.8571428571429,0,18,4,7,0,3,9.957027300303336,0.647118301314459,0.6,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,True,False,False,False,False,True,False,False,True,0.8085721,Office Srl
2290,A002,2664,5,2,400300,2025-05-26 14:33:10.482809,2025-07-10 14:33:10.482809,on_time,0,0,444.0,1,18,3,7,0,3,9.957027300303336,0.647118301314459,0.6,0.949816047538945,0.005808361216819946,2025-07,480,False,True,False,False,True,False,False,True,False,True,False,False,True,0.7208232,Office Srl
2369,A002,4067,5,5,400300,2025-05-26 14:33:10.482809,2025-07-25 14:33:10.482809,late,1,0,677.8333333333334,0,18,4,7,0,3,9.957027300303336,0.647118301314459,0.6,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,False,False,False,True,False,True,False,True,False,0.2982032,Office Srl
2934,A002,4073,8,3,400200,2025-05-26 14:33:10.482809,2025-06-25 14:33:10.482809,on_time,0,0,452.55555555555554,0,18,2,6,1,2,9.957027300303336,0.647118301314459,0.6,1.092797576724562,0.005808361216819946,2025-06,667,False,False,False,False,False,False,True,False,False,False,False,True,False,0.22235873,Office Srl
3042,A002,3121,6,1,400300,2025-05-26 14:33:10.482809,2025-07-25 14:33:10.482809,late,1,0,445.85714285714283,1,18,4,7,0,3,9.957027300303336,0.647118301314459,0.7,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,False,False,True,False,True,False,True,False,False,0.789298,Office Srl
3115,A002,3634,10,5,400100,2025-05-26 14:33:10.482809,2025-06-25 14:33:10.482809,on_time,0,0,330.3636363636364,0,18,2,6,1,2,9.957027300303336,0.647118301314459,0.6,0.949816047538945,0.005808361216819946,2025-06,667,False,True,False,False,False,True,True,False,False,False,False,False,True,0.71508634,Office Srl
3928,A002,2621,10,5,400200,2025-05-26 14:33:10.482809,2025-06-25 14:33:10.482809,on_time,0,0,238.27272727272728,0,18,2,6,1,2,9.957027300303336,0.647118301314459,0.5,1.092797576724562,0.005808361216819946,2025-06,667,False,False,False,False,True,False,False,False,False,False,False,True,False,0.16421656,Office Srl
4973,A002,2116,25,5,400200,2025-05-26 14:33:10.482809,2025-07-10 14:33:10.482809,late,1,0,81.38461538461539,0,18,3,7,0,3,9.957027300303336,0.647118301314459,0.5,1.1802857225639665,0.005808361216819946,2025-07,480,False,False,True,False,False,True,True,False,True,False,False,False,False,0.64916456,Office Srl
5058,A002,1450,15,1,400300,2025-05-26 14:33:10.482809,2025-07-10 14:33:10.482809,late,1,0,90.625,1,18,3,7,0,3,9.957027300303336,0.647118301314459,0.6,0.949816047538945,0.005808361216819946,2025-07,480,False,True,False,False,False,True,True,False,True,False,False,False,False,0.71589017,Office Srl
5084,A002,1281,23,5,400100,2025-05-26 14:33:10.482809,2025-06-25 14:33:10.482809,late,1,0,53.375,0,18,2,6,1,2,9.957027300303336,0.647118301314459,0.6,1.0394633936788147,0.005808361216819946,2025-06,667,True,False,False,False,True,False,False,False,False,True,True,False,False,0.88161117,Office Srl
5836,A002,1946,-7,2,400100,2025-05-26 14:33:10.482809,2025-06-25 14:33:10.482809,on_time,0,1,243.25,1,18,2,6,1,2,9.957027300303336,0.647118301314459,0.5,1.0394633936788147,0.005808361216819946,2025-06,667,True,False,False,False,False,False,False,False,False,False,False,False,True,0.54674184,Office Srl
6188,A002,3268,-4,4,400300,2025-05-26 14:33:10.482809,2025-06-25 14:33:10.482809,on_time,0,1,653.6,0,18,2,6,1,2,9.957027300303336,0.647118301314459,0.5,0.949816047538945,0.005808361216819946,2025-06,667,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7028334,Office Srl
6394,A002,2575,-9,3,400100,2025-05-26 14:33:10.482809,2025-06-25 14:33:10.482809,late,1,1,257.5,0,18,2,6,1,2,9.957027300303336,0.647118301314459,0.5,0.8624074561769747,0.005808361216819946,2025-06,667,False,False,False,True,False,False,False,False,False,False,False,True,False,0.6211198,Office Srl
9079,A002,2253,15,4,400200,2025-05-26 14:33:10.482809,2025-06-25 14:33:10.482809,late,1,0,140.8125,0,18,2,6,1,2,9.957027300303336,0.647118301314459,0.6,0.949816047538945,0.005808361216819946,2025-06,667,False,True,False,False,False,True,False,False,False,False,False,False,False,0.7300338,Office Srl
9215,A002,910,12,3,400100,2025-05-26 14:33:10.482809,2025-07-10 14:33:10.482809,late,1,0,70.0,0,18,3,7,0,3,9.957027300303336,0.647118301314459,0.6,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,True,False,True,False,False,True,True,False,False,0.77746,Office Srl
9977,A002,3206,22,5,400300,2025-05-26 14:33:10.482809,2025-06-25 14:33:10.482809,on_time,0,0,139.3913043478261,0,18,2,6,1,2,9.957027300303336,0.647118301314459,0.6,1.0394633936788147,0.005808361216819946,2025-06,667,True,False,False,False,True,False,False,False,False,True,False,False,True,0.7479307,Office Srl
578,A002,1119,22,3,400200,2025-05-27 14:33:10.482809,2025-07-26 14:33:10.482809,on_time,0,0,48.65217391304348,0,17,5,7,0,3,9.957027300303336,0.647118301314459,0.6,0.949816047538945,0.005808361216819946,2025-07,480,False,True,False,False,True,False,False,False,False,False,False,True,False,0.17694935,Office Srl
1588,A002,4244,-2,1,400200,2025-05-27 14:33:10.482809,2025-06-26 14:33:10.482809,on_time,0,1,1414.6666666666667,1,17,3,6,1,2,9.957027300303336,0.647118301314459,0.5,1.092797576724562,0.005808361216819946,2025-06,667,False,False,False,False,False,False,False,False,False,False,False,False,False,0.56908894,Office Srl
1628,A002,4781,4,2,400300,2025-05-27 14:33:10.482809,2025-07-26 14:33:10.482809,late,1,0,956.2,1,17,5,7,0,3,9.957027300303336,0.647118301314459,0.5,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,True,False,False,False,True,False,False,False,False,0.7753189,Office Srl
1825,A002,2168,25,5,400100,2025-05-27 14:33:10.482809,2025-06-26 14:33:10.482809,late,1,0,83.38461538461539,0,17,3,6,1,2,9.957027300303336,0.647118301314459,0.5,0.8624074561769747,0.005808361216819946,2025-06,667,False,False,False,True,True,False,True,False,False,False,True,False,False,0.7162452,Office Srl
1943,A002,4897,23,1,400100,2025-05-27 14:33:10.482809,2025-07-26 14:33:10.482809,late,1,0,204.04166666666666,1,17,5,7,0,3,9.957027300303336,0.647118301314459,0.6,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,True,False,True,False,False,False,False,False,True,0.8197704,Office Srl
2435,A002,1216,12,5,400200,2025-05-27 14:33:10.482809,2025-07-11 14:33:10.482809,on_time,0,0,93.53846153846153,0,17,4,7,0,3,9.957027300303336,0.647118301314459,0.6,0.949816047538945,0.005808361216819946,2025-07,480,False,True,False,False,False,False,False,True,False,False,True,False,False,0.74425757,Office Srl
2475,A002,4608,1,5,400100,2025-05-27 14:33:10.482809,2025-07-26 14:33:10.482809,late,1,0,2304.0,0,17,5,7,0,3,9.957027300303336,0.647118301314459,0.6,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,False,True,False,False,True,False,False,False,False,0.8066036,Office Srl
3890,A002,4030,13,4,400100,2025-05-27 14:33:10.482809,2025-07-11 14:33:10.482809,late,1,0,287.85714285714283,0,17,4,7,0,3,9.957027300303336,0.647118301314459,0.6,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,False,False,False,True,False,False,False,False,True,0.679931,Office Srl
4675,A002,721,24,5,400200,2025-05-27 14:33:10.482809,2025-07-11 14:33:10.482809,late,1,0,28.84,0,17,4,7,0,3,9.957027300303336,0.647118301314459,0.6,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,False,True,False,True,True,False,True,False,False,0.7840563,Office Srl
5082,A002,3900,3,4,400100,2025-05-27 14:33:10.482809,2025-07-11 14:33:10.482809,on_time,0,0,975.0,0,17,4,7,0,3,9.957027300303336,0.647118301314459,0.6,1.0394633936788147,0.005808361216819946,2025-07,480,True,False,False,False,False,False,False,False,False,False,False,False,True,0.75543076,Office Srl
5151,A002,4287,8,3,400300,2025-05-27 14:33:10.482809,2025-07-11 14:33:10.482809,late,1,0,476.3333333333333,0,17,4,7,0,3,9.957027300303336,0.647118301314459,0.7,1.092797576724562,0.005808361216819946,2025-07,480,False,False,False,False,True,False,False,True,True,False,True,False,False,0.83764744,Office Srl
5548,A002,1852,-7,3,400300,2025-05-27 14:33:10.482809,2025-06-26 14:33:10.482809,on_time,0,1,231.5,0,17,3,6,1,2,9.957027300303336,0.647118301314459,0.7,0.949816047538945,0.005808361216819946,2025-06,667,False,True,False,False,False,False,False,False,True,False,False,True,False,0.7520463,Office Srl
5603,A002,2513,-7,5,400100,2025-05-27 14:33:10.482809,2025-07-11 14:33:10.482809,late,1,1,314.125,0,17,4,7,0,3,9.957027300303336,0.647118301314459,0.7,1.1802857225639665,0.005808361216819946,2025-07,480,False,False,True,False,False,False,False,False,True,False,False,False,False,0.84429127,Office Srl
6007,A002,580,-2,2,400300,2025-05-27 14:33:10.482809,2025-07-11 14:33:10.482809,on_time,0,1,193.33333333333334,1,17,4,7,0,3,9.957027300303336,0.647118301314459,0.6,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,False,False,True,False,False,False,True,False,False,0.67285895,Office Srl
6329,A002,1695,-5,3,400300,2025-05-27 14:33:10.482809,2025-07-11 14:33:10.482809,late,1,1,282.5,0,17,4,7,0,3,9.957027300303336,0.647118301314459,0.6,0.949816047538945,0.005808361216819946,2025-07,480,False,True,False,False,True,False,False,False,False,True,False,False,False,0.73573977,Office Srl
6704,A002,913,2,4,400200,2025-05-27 14:33:10.482809,2025-07-11 14:33:10.482809,on_time,0,0,304.3333333333333,0,17,4,7,0,3,9.957027300303336,0.647118301314459,0.6,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,False,False,False,False,False,True,True,False,False,0.59085417,Office Srl
6875,A002,2459,14,1,400100,2025-05-27 14:33:10.482809,2025-07-11 14:33:10.482809,on_time,0,0,163.93333333333334,1,17,4,7,0,3,9.957027300303336,0.647118301314459,0.5,0.8624074561769747,0.005808361216819946,2025-07,480,False,False,False,True,False,True,False,True,False,False,True,False,False,0.52415645,Office Srl
